participant_id,Gender_Code,Work_Schedule_Code,Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m,crime_rate_per_1000
x4ea1czbdvzuokhtidtx4ea1ptnqpjcv,2,8,5,2,7,1,2,9,8,3,3,9000009,2000270,1,74.4,203.8065011,81.460788
x4h4r6o43gm7cj3kfwx4h4r60mcezu6t,1,5,11,4,7,2,2,0,4,0,2,9000028,2000838,3,78.3,317.1053348,112.8953553
x4nzq0dgumw0ogovz92x4nzq0mcpkc33,2,3,2,4,7,2,2,6,8,2,0,9000032,2000957,4,88,566.555378,75.01260027
x65c9cvip7gevlm90x65c9cod8u3ajql,1,2,4,3,10,1,2,0,2,2,3,9000022,2000639,3,63.5,350.3166793,107.0192611
x6h5v8avscn56p1ami4x6h5v8al39v5i,1,2,7,3,6,2,2,0,5,0,5,9000023,2000660,5,81.1,261.2882823,93.94595065
x83k7x7zqhmdiy4cx83kt8jtd4ykuefc,1,5,12,4,4,2,2,1,4,2,1,9000011,2000340,8,80.9,516.2722582,96.79696038
x8soasbj6bdfu54wx8soaklsqon39rcp,1,3,5,1,5,2,2,3,2,1,2,9000029,2000857,8,79.1,622.7682568,64.10579525
xaxtdiyuplxpkha79xaxtdiih6jun5ge,1,3,6,3,9,2,2,0,2,1,5,9000011,2000340,5,80.9,516.2722582,96.79696038
xbzwxc1rwkw6s56xbzwhxtvwhzqsnolb,1,2,7,4,2,2,1,3,5,3,4,9000001,2000001,7,7.2,277.9059045,633.9355852
xdyerk9m805royl81x99jxdye2rw0g2s,2,2,7,2,9,1,2,2,5,3,3,9000026,2000769,6,80.9,434.863926,78.28836493
xdyupuzphi7dmzx3frxdyuwu44w5ts9z,1,5,10,1,7,2,2,0,4,0,5,9000026,2000757,9,81.6,424.4852207,78.28836493
xf2uuougayr07ixuief6pxf2uuouytlk,1,2,3,2,5,2,1,0,2,0,3,9000007,2000178,4,83.3,313.4991137,161.7785752
xfvprdyalndxfvpj9ytlyvzns44j9w15,2,2,9,4,7,2,2,4,5,1,3,9000023,2000666,5,90.1,269.2143678,93.94595065
xg0vhakwdhum7lggmxg0vhakriquoagq,1,2,4,1,7,2,2,0,5,2,5,9000003,2000024,9,87.3,320.5135889,71.52628694
xg3ho7sg6wuo977xg3ho7ckof5kbt13b,1,2,7,4,5,2,0,1,0,1,3,9000030,2000882,2,89.1,156.4309,106.554188
xg4xt1fn4eob92dm4hmzxg4xtc3ezqa6,1,2,4,3,8,0,2,0,2,0,5,9000012,2000365,3,65.7,302.3541312,121.6670744
xhdjj74ojhfx0xhd3fgujbs5wb9fob40,1,5,11,2,7,2,2,0,4,0,2,9000004,2000089,6,97.8,315.6011056,64.46313682
xhn88ftpunqb300eexhn88t8hywm7k1m,3,7,2,3,7,1,1,7,2,0,2,9000022,2000633,2,84.9,238.6198735,107.0192611
xicuoq18j26jxarstxicuoq4tbfe1h6o,1,2,8,2,9,1,2,0,5,0,3,9000028,2000808,6,28.8,234.7900967,112.8953553
xj99p0t3x4mfgyspxj9153i8yn3erkgv,1,2,4,4,1,2,0,0,2,0,3,9000017,2000519,5,82,258.8864942,77.02625332
xjli3z5qxugxxwklxjlikllm50zm82xi,1,2,3,3,7,2,2,7,2,4,3,9000030,2006854,7,15.9,267.3949662,106.554188
xjrfyflj1m3fqj2v6xjrfh7azkstb77a,2,2,6,4,10,0,1,9,5,5,1,9000025,2000730,3,92.4,423.6518216,102.9492058
xjyspacfcpz1e9g6i6xjyspztg13q62a,1,7,3,4,1,2,1,9,2,5,1,9000006,2000141,5,87.6,296.2050552,69.34413948
xk507isl8q02lnj5n32xk507iqm17lwv,1,2,8,2,6,2,2,1,2,0,5,9000032,2000959,2,87.1,588.6223879,75.01260027
xlhnunqcx0c6omzaxlhfzwojevwwl01q,1,2,3,1,7,1,1,0,5,0,5,9000030,2000886,5,66.4,175.6777855,106.554188
xniya20k5c5seuzprxdxniya20kb1cit,2,3,2,3,8,2,2,2,2,3,1,9000003,2000048,7,75.6,319.6150424,71.52628694
xnsg15xp6vc2f5vz6evro2xnsg1s3udj,1,5,10,1,5,2,1,0,4,1,3,9000019,2000571,3,78.5,258.8066748,127.4397297
xof1jxmanx9ssa0xof15467e7vjyodgr,1,2,4,1,8,2,2,0,0,0,5,9000025,2000726,3,55.7,313.6281544,102.9492058
xpuvpz707jbf59eadp2xpuvpz70m4yyk,2,3,10,4,7,1,1,0,4,0,2,9000025,2000733,3,83.5,218.3972109,102.9492058
xpva5xf93oyhihgxptkzroaqdbyh6ysd,1,8,8,2,5,0,2,1,1,2,2,9000003,2000045,3,69.2,416.4294175,71.52628694
xpxun6m21o80htrrxpxu978pr9ptz3o2,1,2,7,1,8,0,2,0,1,0,0,9000016,2000492,5,97.8,559.3450235,73.74327005
xqhd8h7rqybpy4z40ytgxqhd8hnh2m5h,2,7,3,3,5,2,1,0,2,1,1,9000028,2000820,4,56.2,255.1615328,112.8953553
xqnumgmb5jp10rcs6ixqnumqdw4bwrco,1,2,2,4,8,0,1,0,6,1,3,9000033,2000974,3,39.8,309.1202122,372.933205
xrf85s12s1avnntxrf8gplnb5ycnlt5n,0,5,5,2,4,2,2,5,8,1,3,9000019,2000575,3,30.6,175.682866,127.4397297
xrrgphrsu2nko4lx56xxrrgphr0rxmqe,2,8,2,3,5,2,1,8,3,5,1,9000012,2000368,2,71.5,148.0816264,121.6670744
xsypjps3fk1c9c83pyxsypjph9wxl2dn,1,2,3,3,8,2,2,0,2,0,4,9000012,2000351,3,87.6,224.5906916,121.6670744
xulydx2d73spz90hxuu53w5kd32fhqtv,1,6,2,3,9,2,2,8,2,1,0,9000002,2000003,3,86,465.4614689,96.13295825
xurkto3u59b2fdgfxurktej11pgvaat9,2,2,5,4,5,2,1,9,1,3,2,9000012,2000362,1,81.6,280.3949863,121.6670744
xva14joxeqlzxva16qf5exhdki1dkp46,1,2,4,1,6,0,2,0,2,2,4,9000003,2000042,8,69.3,586.4488115,71.52628694
xvdt5xhzpsvgth3hkmjxvdt5ti947y6h,2,7,7,1,5,2,2,7,2,2,2,9000008,2000230,5,79.9,575.4568208,87.80214462
xwf5a15bdy65oe92mczyxwf5arje7hm1,1,2,8,4,5,1,1,3,5,0,0,9000008,2000216,8,65.6,445.4240359,87.80214462
xwm2se7p5s7ee7dttdlmxwm2s0gpvkst,2,6,2,3,5,2,0,7,8,3,0,9000025,2000744,2,89.4,407.033161,102.9492058
xwpe15zdftrqsiz4ed8xxwpe1j25sk9d,1,2,4,3,5,2,1,1,2,0,0,9000005,2000117,2,86.7,427.6443798,89.33622132
xxjoqcdeavvzup4wbzr6pxxjoqcr6g1r,1,2,7,4,8,1,2,0,5,1,3,9000013,2000378,5,85.5,234.4239849,113.5974039
xy25fk07haei25mvrobxy25fksjpu4r1,1,2,5,3,4,2,2,8,2,3,4,9000007,2000193,6,32.8,240.7753592,161.7785752
xy2xhj7b1fdipo2mixy2xhj7rysoacdb,1,9,5,2,8,0,1,0,0,2,1,9000025,2000741,2,91.2,428.2510822,102.9492058
xy6b9p9zsejx45jml4mpczxy6b9paxhp,1,2,4,1,9,0,2,0,5,0,5,9000032,2000951,6,77,479.5016372,75.01260027
xzwxkdd3t44aw28fwcxzwxkdqoan4end,2,8,7,4,4,2,2,9,1,4,1,9000016,2000480,4,84.7,358.3771119,73.74327005
y0vkomao5prolzdc4dzo7i3y0vkom7dy,1,2,4,1,9,0,2,0,2,1,5,9000028,2000813,4,56.6,198.3131996,112.8953553
y144gjykng19un1ewszmzqzy144gzmeq,1,2,4,2,8,0,1,0,2,0,4,9000012,2000361,3,62.8,178.1234453,121.6670744
y1f9aeg9r1yy365o0y1f9l3j9gvw9tky,2,7,4,4,4,2,0,9,7,4,3,9000031,2000907,2,48.2,476.5814879,82.92437534
y23see0ypndjq3ty23se6xpsklgq5x9w,2,2,5,3,6,2,1,4,2,3,1,9000021,2000602,2,67,902.9186947,73.10062573
y29007gg72z9m4l6dpy2900sxqs4ebyr,2,2,5,1,5,0,1,0,2,2,3,9000018,2000553,3,86,515.1356791,85.64933259
y38ob2llo327fyxcw3ryy38o7qh82k1i,1,8,9,2,7,0,1,2,1,0,3,9000019,2000563,1,80.8,387.3530042,127.4397297
y47osqyrrunaybp4f5jbv4y47osqygpf,1,2,9,1,8,1,2,0,5,0,5,9000033,2000973,7,87.3,578.6153528,372.933205
y5k49k3p1mva9gijyuoy5k49k3pk00j5,1,2,7,4,8,0,2,0,5,0,5,9000008,2000217,3,72.8,285.7571366,87.80214462
y620xpbsejcb02r7y62099ys4tx1tam2,1,2,4,1,9,0,2,0,5,0,5,9000011,2006931,6,78.3,271.2329503,96.79696038
y65ls7nzlfwp32rbe7py65ls7nzfqkws,3,2,2,3,7,2,1,7,2,1,4,9000007,2000181,6,90.1,659.2398354,161.7785752
y6mco4cgn6nqf7i1s5y6mcoeao8e4tb8,3,3,3,4,6,2,2,7,4,5,1,9000008,2000201,3,79.8,247.2901421,87.80214462
y7jpkgbz8cr7rpj9y7jflbtdgfh3wv1q,1,2,3,1,7,2,1,1,5,0,5,9000029,2000856,6,88,525.2892356,64.10579525
y8345fn6adtmh76bafy834iqqik34lsu,2,3,2,4,8,2,2,0,2,1,1,9000019,2000568,3,61.1,154.7604152,127.4397297
y95neipsqxr82jvy95hyldmwakz6d0k2,2,2,5,1,8,1,1,0,5,0,5,9000007,2000171,6,78.8,290.839218,161.7785752
y989jbzzee1lwf6x2jfmty989ti8m8cy,1,2,5,4,5,2,2,2,0,2,3,9000020,2000577,1,61,284.6964666,144.3589814
y9czw7d0k2aq7pmy9czw2m7zg8gtwgrv,1,2,4,1,9,2,2,0,2,0,5,9000030,2000872,3,49.3,165.0903549,106.554188
ya20g1qsuhxdszjxu7ya20g1lv814945,2,2,3,2,7,0,1,7,1,2,3,9000007,2000178,2,83.3,313.4991137,161.7785752
ya6s18opbpcus3lya68r3555ari77095,1,3,7,4,8,1,2,0,4,0,3,9000019,2000560,3,76.1,415.0243172,127.4397297
yachdr7tnexqcwzmpyachmb2213rytjb,1,2,4,4,1,2,1,9,4,2,4,9000008,2000220,3,47,358.4976159,87.80214462
yajgaljv18mislyajgc0s2gbni3yldcd,1,2,3,1,6,2,2,4,2,2,3,9000007,2000178,3,83.3,313.4991137,161.7785752
yavfmtncs5elxj7cukjvyavfmt35bhcn,2,3,3,3,5,2,2,9,2,1,3,9000032,2000946,5,83,480.181777,75.01260027
yawyg84teyloz8tbyawyg893dgxt3jew,1,2,7,1,5,2,2,3,2,1,0,9000005,2000124,5,87.5,347.5585172,89.33622132
yax1sw1usl1urf6eabjuyax1sw1re8mk,1,2,4,1,9,2,2,0,2,0,5,9000028,2000831,5,79.8,380.1352283,112.8953553
ydaxuqldl2m41r0x8ydaxuqm1h53l1x3,1,3,9,1,8,0,2,0,4,0,5,9000022,2000633,2,84.9,238.6198735,107.0192611
yectotpu2exacs2bfryectrtei35ohdm,3,6,1,3,6,2,2,0,8,0,5,9000009,2000256,4,74,373.1459577,81.460788
yemnwkcb3hyk4k68pddyemnwkigbxhwi,2,2,3,1,8,2,2,0,6,1,4,9000025,2000719,2,86,285.9620554,102.9492058
yeuny959xfblwwyeunybypigs4ijc10j,1,5,10,2,7,1,2,0,5,0,5,9000007,2000166,2,79.9,260.8400465,161.7785752
yg2ttxt6n6m3hlwsyg23stctenhufxyf,2,2,4,1,9,1,2,0,5,0,5,9000026,2000764,4,86.6,416.2383848,78.28836493
yh4o6hl1gpatt1v2imc5yh4o6hl1ge3q,1,2,6,1,9,0,2,0,5,0,5,9000003,2000025,5,84.6,495.2079817,71.52628694
yhoy3z0yu1j31xdyhoy3z43ssm4ksx8o,2,2,4,3,7,2,1,3,2,1,3,9000024,2000692,10,79.5,463.3952525,64.7356604
yhvgzwmj2cf9v22jfsyhvgzwmza38ts7,1,5,11,2,7,1,1,0,4,0,3,9000006,2000142,9,83.9,519.9973773,69.34413948
yii84zzk0xvlwbns98k9gyii84z4r8sc,1,2,4,3,8,1,2,1,2,0,4,9000022,2000633,2,84.9,238.6198735,107.0192611
yj8xy5kekpbpyj2doro0q39h08x1su2d,2,8,7,4,5,2,2,7,3,2,1,9000032,2000924,3,47.8,315.3166819,75.01260027
yl9uigp6w0szm857ibyl9uig5nu0gaax,1,2,10,4,8,2,1,3,1,1,1,9000013,2000383,7,74.4,195.0558595,113.5974039
ymjs695lzqnpjn6euymjs6i5dlwcmdqr,1,8,10,4,10,0,2,8,3,2,1,9000021,2000613,9,95.2,960.7470303,73.10062573
ymotn5invzsynjciwwymotn5irhux9i3,2,7,6,3,6,2,2,9,2,4,3,9000012,2000346,1,62.8,292.7309746,121.6670744
ynz41hifxwqpiu4x9ynz41jbn12qchmj,1,2,3,4,3,2,1,6,6,2,2,9000009,2000248,4,81.9,205.509999,81.460788
yoi3nm2167ldp9il7yoi3nm2yg483kxr,2,3,9,4,10,0,1,1,6,0,2,9000017,2000520,4,82.5,362.4532985,77.02625332
yp3savs2jeayz1l1p0llqqfyp3savwf6,1,7,4,4,3,2,2,3,1,1,2,9000017,2000509,6,75.7,557.9557642,77.02625332
ypc8lr585f2qs21su3ypc8liz2bkt5yg,2,2,4,1,8,0,2,8,2,2,3,9000005,2000116,1,82.7,451.5522029,89.33622132
ypzco5llv4mwyora9beypzco52llrqgc,2,9,5,1,7,1,2,0,2,0,4,9000017,2000515,3,84.4,616.0567504,77.02625332
yq6bap2kp2u3ngz7yq6baae69x8bznqg,1,2,10,2,8,0,2,0,4,0,4,9000003,2000058,9,85.7,248.8260142,71.52628694
yqhveza2nmv31yxdgnyqhvkm1tiww4ic,2,6,2,3,9,0,2,1,8,2,1,9000032,2000951,6,77,479.5016372,75.01260027
yr4yed5kdwxm9sek8y01nyr4yes3x1zs,2,2,6,4,6,0,2,7,2,1,3,9000032,2000930,8,66.2,230.5767612,75.01260027
yrx91uxp6dpx8srofhi1vyrx91uxptzi,1,6,2,2,9,1,2,0,2,0,0,9000021,2000603,3,87.6,1520.204295,73.10062573
yunr75d5exji00cr4vhyunr75d5fbna8,1,3,6,1,7,2,2,0,4,0,4,9000023,2000685,3,78,249.4424465,93.94595065
yv43nhpr3smb44pxvayv43nw917nfus5,1,2,7,3,8,2,2,0,5,0,5,9000018,2000531,4,79,376.6616313,85.64933259
yvmrelfinyuuwbwbtq5e4yvmrelfwsaf,1,7,5,4,3,2,1,5,5,1,1,9000022,2000631,6,91.8,239.2899842,107.0192611
yw6961kdno6jush7yw6aen90xx7c9txk,1,2,5,1,7,0,2,0,2,1,0,9000009,2000252,3,65.5,504.3724199,81.460788
ywjxpqry8nf2bbnn0ywjxph5k0qykof9,2,3,10,3,5,0,2,6,6,0,1,9000012,2000364,4,82.2,250.1756512,121.6670744
yx6pu07cmiz7y9ot27at6yx6ph2w2d0m,1,3,1,2,5,2,2,9,1,5,1,9000033,2000961,8,68.5,503.0448939,372.933205
yxd08dhyoqfmu9zyxd0ukyjocnvozeqd,1,2,5,1,7,0,2,0,4,0,5,9000014,2000430,6,83.5,478.9911174,110.3108459
yyuur6b9ay9s51qqyyuuvmt7h5vzv7gv,2,8,7,4,7,2,0,0,3,1,1,9000020,2000580,2,86.5,506.8120876,144.3589814
yzp279yilcevqskagbiyzp275cpralav,1,2,2,2,5,2,2,0,4,0,5,9000023,2000654,2,51,205.3602516,93.94595065
z01y6etx2faw3qtoih0fz01y6e5aph41,1,2,6,1,7,0,2,0,5,0,5,9000028,2000809,8,28.8,249.6176863,112.8953553
z0xf3nf0nehcflrh2dkftz0xf3nfsd9l,1,2,4,1,8,2,2,0,2,0,4,9000007,2000175,3,78.6,360.3948293,161.7785752
z14cyyzgwnmpnz14cyyl269qzjfmtrla,1,2,3,1,7,2,2,0,5,1,4,9000023,2000670,2,94.7,199.5284734,93.94595065
z1iefqnqvd9gylzouz1ieuxff3zv11q4,2,2,4,1,10,1,2,0,5,0,5,9000030,2000868,3,72.1,164.2923192,106.554188
z1jxedd3w4b7ah7z1jxecpb1mre9vxap,1,2,8,1,9,1,0,0,4,0,0,9000027,2000797,10,85.2,302.3566345,59.12433069
z1rg3guuzulaymo5jeuz1rg2mh8eu71l,1,2,2,1,7,2,0,1,2,1,3,9000023,2000654,3,51,205.3602516,93.94595065
z1xd78v80x0y1intyq23z1xd783ez2dl,1,7,4,4,1,2,2,7,2,2,0,9000014,2000432,4,92.8,298.0391837,110.3108459
z2es6k1pnrzydq4y2z2es6kimt9xn1l1,1,6,4,4,5,2,2,6,6,2,0,9000013,2000383,6,74.4,195.0558595,113.5974039
z2ld88a66axghbv3dz2ldkdldkr2r1t8,1,7,3,1,7,2,2,3,2,1,1,9000019,2000568,3,61.1,154.7604152,127.4397297
z2yfs3mgsb7p9jkx6evwz2yfc2b08vzq,1,2,7,4,8,1,1,0,2,0,0,9000014,2000413,6,90.9,431.9664867,110.3108459
z3dlza2o2a7p22z3dlxcz20bfn6gly1g,2,8,5,4,3,2,0,0,1,1,0,9000012,2000356,5,78.8,233.5163089,121.6670744
z44bnzxo8q4q32qjj4o5z44bnzxdk1tv,1,2,8,1,8,0,2,2,2,2,3,9000027,2000792,9,86.1,258.4584566,59.12433069
z4mjmr794ntpwooke7h1ez4mjmr3ykhp,3,2,5,4,8,2,2,3,5,1,3,9000025,2000725,3,79.5,398.7856089,102.9492058
z4sfbqbc84yiur1n5hz4sfbqbycwc5qh,1,2,6,4,8,2,2,0,5,0,5,9000012,2000365,4,65.7,302.3541312,121.6670744
z6akahp112kib4br4kamz6akahp1nq53,1,4,7,1,6,1,2,0,5,1,4,9000005,2000094,5,74.5,388.1308043,89.33622132
z7l3sti8g6sah3e1z5z7l3st0e31yn3i,1,2,6,4,3,2,0,6,2,2,3,9000019,2000568,3,61.1,154.7604152,127.4397297
z7r0tsgvuopnji6z7rost0uibyr8v2dq,1,2,4,1,8,2,2,2,2,1,5,9000019,2000559,2,91,269.7703135,127.4397297
z86nz2akyt0vz6lrff0bz86n6rspp7z6,2,4,3,3,8,2,2,0,2,1,3,9000013,2000394,5,66,294.2263877,113.5974039
z88hz9pu9tk61ucvxuz88wnpvmem1yze,2,2,9,4,9,2,2,0,4,0,5,9000021,2000609,7,92.4,625.5495502,73.10062573
z9l5tehm9hguy7z9l5tbv44fmju9wwg0,1,8,9,1,7,0,1,0,4,0,3,9000021,2000614,5,89.8,796.3225579,73.10062573
zb0guzns2ifljawedn8fzb0guzn6ponh,2,5,4,4,8,2,1,6,8,2,5,9000003,2000062,2,82.2,572.6834211,71.52628694
zbr8lh7dimq0wqg7ntk7edzbr8lh8dey,1,3,11,1,8,1,2,0,4,0,0,9000032,2000932,8,58.3,372.8135629,75.01260027
zbyhpry8u4od1syzd52z0zbyhpz9cj93,2,3,5,2,9,0,2,8,1,3,1,9000002,2000019,3,94.5,262.9669355,96.13295825
zc9xv8lbizsrd4aqzc9xv5sagngg9of8,1,9,7,2,7,2,1,4,4,2,4,9000033,2000961,6,68.5,503.0448939,372.933205
zcxb0lgf8brfszcxbhx5wfm5bet29i3u,2,2,7,4,8,2,2,0,5,0,5,9000033,2000966,5,83.3,419.5143042,372.933205
zcywp9ivcj7flyka9e2zcywp9iq2g206,1,3,10,1,8,0,2,1,4,1,2,9000025,2000733,3,83.5,218.3972109,102.9492058
zdjz268513bhzd5f8wsizdjz2jac028l,1,2,4,1,7,2,2,0,2,1,3,9000022,2000621,4,40.1,248.0655072,107.0192611
ze4hx4nbj8q82emfze4hx5vtacrspaln,1,2,3,1,3,2,2,8,2,2,3,9000009,2000249,4,84.9,285.5502166,81.460788
ze51pssy7gketxybg60eze51oi8dfeuo,1,2,5,1,6,2,1,6,5,2,5,9000022,2000644,4,89.2,340.7671215,107.0192611
zf10o9dimnsnjzf10gd1zpva72afmego,1,2,3,1,7,1,2,1,5,0,0,9000029,2000847,10,92.9,452.5629203,64.10579525
zfamym6clxmwpcto4zfamytz9g85r9xa,1,5,12,4,3,2,2,0,3,0,1,9000020,2000579,5,87.6,344.0926939,144.3589814
zfc02z437mfr73lzfc0d0zanpnnesvqv,1,4,4,4,6,2,1,6,2,0,4,9000028,2000818,2,77.7,166.8381638,112.8953553
zfe7zkb13r4lrn4gzfe7r2pmixxw21p1,1,2,3,1,8,0,2,0,2,1,3,9000007,2000166,3,79.9,260.8400465,161.7785752
zffy4d1ze7q7nirqqdle1zffy4bdntak,1,2,4,1,8,1,2,1,5,1,5,9000030,2000891,2,48.2,272.7341456,106.554188
zgajvm217rw0zoy05trzgaj4dcgsmmfu,1,8,9,4,7,2,2,9,1,1,1,9000021,2000613,6,95.2,960.7470303,73.10062573
zhrpjloperf3rp3rzhrpjloqqpo2pyhf,1,6,2,4,7,0,2,1,8,0,4,9000007,2000193,7,32.8,240.7753592,161.7785752
zicuyyft22eyjlfxkyzicuyyinv86s9g,1,2,7,1,9,0,1,0,2,0,5,9000032,2000923,7,48.3,225.3310232,75.01260027
zj8taaegnmxmmggiwj1vbzj8taarls3z,1,2,3,1,9,2,2,0,5,1,5,9000012,2000355,3,90.5,330.4398558,121.6670744
zjglt6pm9zrxeyfuac32zjglt6psg0ww,1,8,6,4,7,2,2,0,2,0,2,9000013,2000396,7,71.6,497.9185474,113.5974039
zjv6ev5qofhh3cb38u3zjv6ev5q9x7o3,2,7,4,3,10,1,1,5,6,1,0,9000031,2000918,4,73.8,258.6382155,82.92437534
zlqozdkshlmskz8avtj7zlqozdkp5frx,1,8,9,4,4,2,2,9,3,1,1,9000030,2000864,2,63.8,310.18823,106.554188
zlsdn6uwpnt5abxa9zlsdnms6531axrj,2,7,4,4,8,0,2,9,2,4,0,9000012,2000345,3,74,324.2682332,121.6670744
zm6c7evig1pg07hv2zm6c704obzqpn40,1,2,2,1,7,2,0,0,2,1,5,9000028,2000809,8,28.8,249.6176863,112.8953553
zmdaa8zis5fzz5wf5zmdaa8b9ijy4r8j,1,9,5,2,8,0,2,6,3,4,0,9000014,2000409,1,58.2,130.6531827,110.3108459
zmjkqsfkhvhleqzmjkqs2iltl84acjoo,1,8,6,4,8,2,1,8,1,5,1,9000014,2000400,4,71.8,171.0380714,110.3108459
zna8kroxu0odwo5e9rszna8k7ribowto,1,7,3,1,3,2,2,9,2,6,3,9000007,2000173,8,71.8,554.1735695,161.7785752
znqhivxkqoij5nupqdznqhi830sb5vx9,1,2,4,1,6,1,1,0,0,1,3,9000008,2000206,2,88.4,432.918309,87.80214462
zow39z3rnl9w2fousoq5zow39nqw8yhf,1,4,8,2,7,2,1,0,5,0,0,9000006,2000141,8,87.6,296.2050552,69.34413948
zp0qmt8h316rsp1nebpbzp0qmt2foska,1,3,1,2,5,2,1,5,1,2,2,9000022,2000643,6,88.1,442.0001258,107.0192611
zp6z6z56w25axozp6z629y3c4xuvv74o,1,2,3,1,8,0,2,0,0,0,5,9000033,2000966,8,83.3,419.5143042,372.933205
zrtb3djltos98b6bzrtbhwthfkap38pe,1,2,7,1,8,0,2,0,5,0,0,9000010,2000292,4,98.1,623.8264751,92.56137265
zsipdnuz3vra7bbxjb8nw7ffxzsipdnu,1,2,3,3,8,2,2,1,2,0,3,9000030,2000888,4,52.2,157.773891,106.554188
zsu1zqnoavbkq8k3zsudlr0frddqo11c,2,2,8,1,7,0,2,1,5,1,5,9000019,2000571,2,78.5,258.8066748,127.4397297
zszvhbo7j71gga644h25zszvhbd2ypz4,1,2,3,1,8,1,1,0,5,0,5,9000011,2006930,5,78.2,491.4274889,96.79696038
zt7bvhw8781idgmx1stzp40zt7bvhcdw,1,6,4,2,7,2,2,0,5,0,3,9000032,2000938,4,52,380.0074949,75.01260027
ztlrl8i237q18pfk7lztlrlplb5k06ng,1,5,10,4,6,2,1,0,2,0,3,9000008,2000216,8,65.6,445.4240359,87.80214462
zu8vvdimvaknqjv396zu8vvdi28af24x,1,6,2,3,7,1,2,4,2,0,1,9000023,2000657,4,75.3,303.8056881,93.94595065
zuaku75lzzufa9rnwhlizuaku0igc0s1,2,2,5,1,3,2,2,9,2,2,2,9000031,2000905,4,93.2,249.9719801,82.92437534
zud4f76bbrjpa3ofjczl4zud4f76j98b,1,2,4,1,8,2,2,0,2,0,3,9000006,2000134,7,73.4,377.6443238,69.34413948
zwnfpu0b8onm0t3zwnfpd5c5cgae5tpa,1,2,2,3,8,2,2,0,2,1,0,9000019,2000574,4,65.5,246.2140049,127.4397297
zx1tz90jsl48g2zx1tz9079i14uygc4j,1,3,3,2,10,0,2,5,3,2,3,9000025,2000733,2,83.5,218.3972109,102.9492058
zx1x2ajm9cxu6r7gdylzx1x2u5z5gxpy,1,2,4,1,8,2,2,0,2,1,5,9000008,2000220,2,47,358.4976159,87.80214462
zx6wih9up6czanozx6o9hb31h4j8vrxw,1,3,7,2,8,0,2,0,5,0,5,9000013,2000382,4,82.1,157.4715167,113.5974039
zy18ympi4jp0g6t7gl2zy18ym08ukvnw,2,8,5,1,10,2,2,9,2,4,1,9000005,2000106,2,87.7,477.3882784,89.33622132
zych4neix4v1nhz5dw1b2kzych4nek6f,1,2,2,3,8,1,2,1,2,0,3,9000030,2000867,4,74.6,289.413251,106.554188
194btqvql5leynk194btq22hymvnap7z,2,8,10,6,2,2,2,9,2,6,1,9000017,2000512,4,93,532.9147208,77.02625332
fyg9qqbep29a6m6ccfyg9qq6ceesqwsx,1,8,6,6,3,2,1,9,3,4,1,9000019,2000575,4,30.6,175.682866,127.4397297
itu5dgppevh5487itu5dg5rw5m933v2f,1,6,3,6,5,2,2,9,7,1,0,9000030,2000865,3,66,234.076186,106.554188
kirfctdi5cgbo6kieq9v9rg8g2dfk5ux,1,3,4,6,2,2,0,9,2,4,1,9000030,2000887,3,68.2,215.1849939,106.554188
uu7jwuzr6nwolevquzrwuu7jwuz0cl4f,2,2,4,6,8,2,2,9,2,5,2,9000030,2000865,1,66,234.076186,106.554188
0pq1gttehfywl9ql1j0pq1gt6rgsfysl,1,8,6,6,2,2,1,9,1,3,1,9000008,2000212,4,83.3,726.2428294,87.80214462
2zub53rrn34wxhsmdx2zub53mixzbzy2,1,3,8,6,6,2,2,9,3,5,1,9000013,2000377,3,82.1,281.6281132,113.5974039
8j6jnycpd5qjof2kg8q8j6jny62qliaj,0,2,5,5,5,2,1,8,5,4,3,9000008,2000208,3,67.8,879.1669964,87.80214462
fe9uva2zesj9jw23fe9uva2n2jfconpj,0,3,4,6,5,2,2,9,1,4,0,9000013,2000373,2,76.4,187.7302181,113.5974039
ird5aa9vayx5irjpop0359znef76no6f,1,7,4,5,8,2,2,9,5,5,1,9000019,2000576,3,19.8,312.8679601,127.4397297
k6o6l6yqk8zb7j1zde4k6o6l6yiykev0,1,3,7,6,4,2,2,8,2,3,1,9000014,2006794,1,73.2,400.3883994,110.3108459
kaui446pvdv7kau2cytv9giwu1oeo2cy,2,8,6,5,6,2,2,9,2,4,1,9000023,2000679,3,81,443.6070744,93.94595065
oky0jvnzbnz1qbeedyoky02wnggzz2kz,2,3,3,5,9,0,2,9,5,4,2,9000031,2000906,5,95.1,341.0629634,82.92437534
smti52ok1y1e19toxsmti5c7s5i4spbh,1,8,8,5,5,2,2,8,2,5,0,9000023,2000665,5,89.4,151.178785,93.94595065
uj3v5h3zevijtpyjuj3v5nbcgoyygyit,1,7,4,6,2,2,0,8,1,6,1,9000022,2000650,2,88.2,296.2617712,107.0192611
1mw52cyljjiqts1mw536tbm0dscz1wsb,0,7,6,5,5,2,2,9,1,4,1,9000011,2006930,5,78.2,491.4274889,96.79696038
3zllfw98mvpozxn6ta3zllfwrj2n0x0v,1,3,4,6,5,2,2,7,3,3,1,9000030,2000877,2,68.7,210.6339336,106.554188
