Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m
5,4,5,1,1,4,3,4,1,09000014,02000430,7,83.5,478.9911174496639
4,4,8,2,2,0,4,0,1,09000027,02000806,10,91.4,469.27932149166617
6,4,6,0,1,0,5,0,0,09000002,02000016,3,40.1,263.85367231638423
5,2,8,1,2,0,5,0,0,09000010,02000291,5,67.4,385.86700602978675
4,4,5,2,2,0,3,1,2,09000030,02000885,3,63.5,175.95624948091532
2,1,8,0,1,0,2,0,3,09000005,02000109,5,39.5,247.73715913358743
11,1,7,1,0,3,1,0,2,09000010,02000280,2,89.1,383.4034609090902
2,1,7,2,2,0,2,0,5,09000014,02000431,7,88,425.9581140959993
9,3,8,1,2,0,4,0,3,09000012,02000364,3,82.19999999999999,250.17565115492943
2,1,7,2,1,4,2,0,3,09000019,02000575,4,30.599999999999998,175.6828659606295
3,3,6,2,2,6,2,2,3,09000032,02000935,2,23.1,387.62539050561725
11,4,9,2,2,4,0,1,0,09000032,02000958,7,84.5,340.35719515178516
10,4,10,0,2,6,0,0,0,09000020,02000589,4,84.3,372.0255145146193
5,3,5,2,2,9,7,1,1,09000030,02000883,2,72.89999999999999,159.1394041233761
11,1,9,0,2,0,4,1,3,09000011,02000343,3,91.60000000000001,546.7137295396798
4,3,2,2,1,9,6,4,1,09000025,02000750,4,68.60000000000001,302.48878647349784
3,3,8,1,2,2,6,1,3,09000013,02000379,5,71.39999999999999,162.40073900826425
7,4,5,2,2,5,2,2,2,09000021,02000608,6,78.2,388.92704243181794
7,2,7,2,1,0,5,0,0,09000005,02000096,8,89.2,385.5256860886073
6,3,9,1,1,0,2,0,5,09000032,02000939,10,92.80000000000001,434.5165183834581
5,1,5,0,2,3,5,1,1,09000024,02000700,7,78.9,321.31118477519334
8,2,6,0,2,0,4,0,5,09000029,02000859,10,84.8,600.6322580424238
2,2,7,2,2,1,4,1,1,09000029,02000856,6,88,525.2892356069358
5,2,8,1,1,0,1,0,5,09000030,02000879,3,82.1,171.61097252142818
8,1,9,0,2,0,5,0,5,09000021,02000616,8,97.3,524.3596745299993
11,1,5,2,2,9,4,4,1,09000018,02000551,2,76.9,287.6973545911943
5,3,2,2,1,0,2,2,5,09000018,02000526,8,88.8,289.96628517391247
10,4,8,1,2,0,4,0,0,09000023,02000657,4,75.3,303.80568811538427
8,4,8,2,1,3,3,1,1,09000033,02000973,8,87.3,578.6153528143707
3,1,8,1,2,0,2,0,4,09000007,02000173,7,71.8,554.1735694921459
5,4,9,0,2,0,2,0,5,09000025,02000726,3,55.7,313.62815444552035
5,3,3,2,1,8,2,1,3,09000022,02000635,4,86.2,238.46563394088605
10,1,8,1,1,1,5,3,1,09000005,02000120,3,82.19999999999999,341.1166594817069
11,4,7,2,2,5,1,0,2,09000013,02000394,5,66,294.2263877234039
4,1,7,2,2,0,2,0,5,09000018,02000533,7,86.5,654.3968881818179
8,2,5,2,1,9,1,4,1,09000011,02000343,7,91.60000000000001,546.7137295396798
8,3,5,2,2,9,2,2,0,09000010,02000312,8,90.3,567.3510498484842
5,3,7,1,2,0,2,0,2,09000032,02000944,4,63,457.4045969444443
8,2,8,2,2,3,3,5,2,09000009,02000260,2,84.8,317.67266236428515
6,2,5,2,2,3,2,1,0,09000032,02000948,7,81.5,316.4669217434206
7,1,9,0,1,0,4,0,0,09000019,02000561,5,86.7,253.18484848760272
7,2,3,2,1,5,5,1,4,09000009,02000252,5,65.5,504.3724199413676
7,3,6,2,2,1,2,0,0,09000012,02000371,2,29.9,320.03870264487585
13,4,10,0,2,0,4,0,0,09000015,02006882,7,95.19999999999999,722.9293734048774
8,4,6,2,2,0,5,1,4,09000006,02000161,7,95.6,422.6251898024685
3,3,8,2,1,0,2,2,3,09000019,02000562,4,81.8,234.91550424113433
8,1,8,2,1,0,4,0,0,09000033,02000976,3,51.6,426.6566446511624
10,4,6,2,1,3,2,2,1,09000021,02000610,7,77.9,703.5278201923073
2,3,7,1,2,5,8,0,1,09000022,02000621,2,40.1,248.0655072084937
3,3,3,2,2,6,2,1,4,09000007,02000181,5,90.10000000000001,659.2398353521122
5,2,3,2,1,2,8,1,2,09000004,02000068,4,65.8,465.28931447368404
3,4,7,2,2,2,5,3,4,09000032,02000936,5,66.2,408.9015290663499
6,1,7,0,1,0,5,2,4,09000030,02000891,2,48.199999999999996,272.7341455527152
2,4,8,2,1,1,8,2,0,09000007,02000186,4,57.699999999999996,235.5808183097343
8,2,10,2,2,7,1,1,0,09000010,02000299,2,93.2,351.4316315646252
5,1,7,2,2,0,5,2,5,09000022,02000622,6,78.3,185.4949739570549
8,4,5,2,1,5,3,2,3,09000032,02000944,4,63,457.4045969444443
9,2,4,2,1,3,1,1,1,09000023,02000653,3,72.3,258.94981261025606
5,4,7,2,2,4,2,1,3,09000030,02000875,3,78.8,154.3225881197911
2,4,1,1,2,9,7,1,0,09000025,02000743,2,73.8,275.613695916666
5,1,8,0,2,0,2,0,3,09000014,02000426,5,82.3,438.8981968218387
9,2,6,1,2,0,5,1,4,09000014,02000418,5,87.2,180.04374193684174
9,4,5,2,2,0,4,1,1,09000008,02000222,6,83.3,635.1064868363632
4,4,8,2,1,0,5,0,0,09000030,02000884,4,36.1,231.90224986281552
3,2,8,2,1,1,0,0,0,09000007,02000175,5,78.60000000000001,360.39482929473667
6,4,7,2,2,0,5,0,4,09000014,02000422,3,84.8,363.88734276635444
3,2,7,1,2,4,3,1,4,09000030,02000870,3,81.3,147.2509045849051
4,3,4,2,1,8,2,0,2,09000032,02000935,4,23.1,387.62539050561725
3,4,9,0,2,0,8,0,1,09000020,02000596,6,83.39999999999999,430.4022766354163
5,2,1,2,1,4,3,2,1,09000023,02000666,5,90.10000000000001,269.2143678316828
3,1,5,2,0,7,2,1,2,09000029,02000842,8,94.39999999999999,629.8945101503757
2,4,7,2,2,3,7,0,1,09000011,02006929,2,75.6,466.4038466332285
9,4,7,1,2,1,5,0,2,09000023,02000668,3,94.3,432.60126830357115
5,1,8,2,1,0,2,1,3,09000028,02000816,4,60.3,348.3833698765427
3,1,8,1,2,2,2,1,4,09000033,02000975,9,77.60000000000001,413.5411479999996
8,2,10,2,1,2,1,2,0,09000008,02000233,6,90.3,485.5868548814812
2,3,8,2,1,0,2,0,3,09000030,02000871,3,70.6,258.2009172404366
6,1,8,2,2,0,5,0,0,09000014,02000404,4,73.8,246.15585895575154
4,3,7,2,2,0,2,1,2,09000032,02000947,9,94.1,408.86106411805514
3,3,8,0,2,1,2,0,5,09000012,02000371,4,29.9,320.03870264487585
3,2,4,2,2,3,2,1,5,09000007,02000187,2,20.8,191.5685459034746
5,1,10,0,1,0,2,1,3,09000024,02000711,4,93.89999999999999,243.28540964900597
5,2,5,2,2,2,3,1,3,09000014,02000419,2,80.5,245.22403665789412
5,3,8,2,2,2,3,1,1,09000028,02000808,6,28.799999999999997,234.7900967142853
8,2,4,2,1,0,5,0,0,09000002,02000004,5,92.5,345.71933333333334
10,2,9,0,2,0,4,0,3,09000004,02000067,5,83,659.0337096774193
5,4,5,2,2,5,3,3,1,09000023,02000663,6,93.4,227.46105039772667
3,4,10,0,2,0,2,0,4,09000020,02000596,7,83.39999999999999,430.4022766354163
2,1,8,1,2,1,2,1,1,09000011,02006931,6,78.3,271.23295034246513
11,2,8,2,2,2,5,0,1,09000030,02000864,3,63.800000000000004,310.18823002643154
3,1,8,0,1,0,5,0,5,09000032,02000954,6,96.7,591.5766522413788
2,3,8,0,2,0,2,1,0,09000007,02000193,7,32.800000000000004,240.77535917062087
3,3,4,1,1,0,2,1,4,09000011,02006927,5,79.80000000000001,225.24103474427412
3,3,8,2,2,0,2,2,3,09000030,02000870,3,81.3,147.2509045849051
5,4,6,2,2,6,2,1,2,09000009,02000261,5,76.9,222.59719681313084
7,1,7,1,2,1,2,0,4,09000021,02000602,7,67,902.9186947058814
3,3,8,2,2,4,2,3,3,09000012,02000363,2,64.5,269.89128388304056
5,4,7,2,2,0,5,0,0,09000023,02000678,2,83.1,478.33430705128154
10,4,10,0,2,8,0,3,1,09000010,02000293,7,94.6,329.92559299999954
10,3,8,0,1,0,4,0,4,09000006,02000138,10,57.199999999999996,466.6568523804875
6,1,8,1,2,0,5,0,5,09000031,02000909,3,85.3,463.0460899999995
9,1,9,0,2,0,4,0,5,09000004,02000080,9,90.10000000000001,466.07723700636905
10,2,8,1,2,0,4,0,0,09000015,02006882,7,95.19999999999999,722.9293734048774
11,2,8,2,2,3,5,0,2,09000018,02000547,6,89.8,698.3319108484842
3,3,8,0,2,0,2,0,0,09000022,02000637,4,88.5,253.40198487116533
6,4,10,0,0,8,2,3,1,09000008,02000225,3,94.39999999999999,356.08654778571383
5,4,7,1,2,4,5,2,5,09000007,02000184,4,43.9,220.19488645771096
7,2,7,1,2,0,6,1,4,09000030,02000864,2,63.800000000000004,310.18823002643154
3,2,4,2,2,4,4,2,0,09000011,02000318,4,93.8,270.8615367446806
2,1,7,2,2,9,4,1,5,09000019,02000575,3,30.599999999999998,175.6828659606295
8,1,6,2,0,8,5,2,1,09000032,02000941,8,93.89999999999999,309.0265187709493
5,4,8,2,2,0,5,0,5,09000031,02000908,6,80.10000000000001,521.6443941925463
3,1,7,1,2,0,2,0,3,09000030,02000886,2,66.4,175.67778553246723
9,3,7,0,2,2,4,0,2,09000023,02000676,4,94.89999999999999,587.1728851351347
2,2,5,2,2,8,6,3,0,09000023,02000678,3,83.1,478.33430705128154
2,3,6,2,2,8,2,5,2,09000031,02000908,6,80.10000000000001,521.6443941925463
3,3,7,2,2,2,2,3,3,09000028,02000809,5,28.799999999999997,249.6176863279566
3,2,7,2,1,2,3,2,0,09000028,02000818,2,77.7,166.8381638378371
3,3,8,0,2,0,5,0,2,09000033,02000969,2,35.8,406.4771433032254
6,4,8,0,2,3,4,0,4,09000010,02000284,6,85.1,480.40777771573596
1,2,5,2,1,0,1,1,0,09000028,02000823,4,70.6,150.37219947183058
12,4,9,1,2,0,4,0,3,09000010,02000304,9,95.89999999999999,282.67684097916623
5,1,8,0,2,3,4,0,3,09000009,02000244,5,83.89999999999999,607.7698049523805
4,1,9,0,2,0,2,0,4,09000005,02000120,4,82.19999999999999,341.1166594817069
9,4,5,2,2,0,4,0,2,09000022,02000627,3,80.10000000000001,485.7477146770179
6,4,1,2,1,7,2,4,0,09000009,02006791,7,86.3,264.4528179999995
2,3,5,2,2,0,6,1,4,09000032,02000939,10,92.80000000000001,434.5165183834581
4,4,8,0,2,2,2,4,5,09000018,02000539,7,82.8,372.63828257209235
4,3,8,1,2,1,2,0,0,09000025,02000726,3,55.7,313.62815444552035
8,2,2,2,2,0,6,0,2,09000018,02000539,6,82.8,372.63828257209235
4,4,7,2,2,0,5,0,0,09000032,02000936,5,66.2,408.9015290663499
6,1,5,2,2,1,5,0,2,09000023,02000673,6,86.1,322.5377848895702
5,4,8,1,1,0,2,0,0,09000001,02000001,10,7.199999999999999,277.90590445674144
1,4,5,2,1,0,8,0,0,09000032,02000957,4,88,566.5553780136984
3,3,8,1,2,6,2,1,3,09000014,02000423,4,89.4,346.12846874157253
2,1,8,2,2,4,2,3,4,09000017,02000509,3,75.7,557.9557641971825
3,2,7,2,2,0,4,1,2,09000006,02000153,7,98,267.2749260787395
5,1,6,2,2,6,2,1,5,09000008,02000197,4,85.9,241.30148362874198
2,3,6,2,2,8,2,6,2,09000019,02000567,3,88.5,210.40775958375613
10,4,8,1,1,0,1,0,1,09000008,02000197,4,85.9,241.30148362874198
8,4,7,1,2,0,4,0,0,09000003,02000051,7,73.4,265.4326666666667
3,4,3,2,2,8,2,4,4,09000012,02000371,4,29.9,320.03870264487585
6,4,7,2,1,0,2,0,5,09000003,02000062,3,82.19999999999999,572.6834210526316
3,4,8,2,1,0,2,1,3,09000023,02000680,5,62.1,220.55077833757932
5,3,5,2,2,9,0,2,2,09000028,02000820,4,56.2,255.16153275362302
14,4,8,1,2,0,4,0,3,09000014,02000418,8,87.2,180.04374193684174
3,3,6,2,2,3,2,0,0,09000028,02000808,4,28.799999999999997,234.7900967142853
12,1,7,2,1,1,4,3,1,09000025,02000737,4,93.89999999999999,261.5263798496729
3,1,7,2,2,0,2,0,5,09000019,02000554,2,80.5,210.5279219883714
4,3,6,1,2,0,2,0,2,09000021,02000607,8,95.3,914.4962355660358
7,4,6,0,1,0,1,0,4,09000028,02000820,4,56.2,255.16153275362302
9,2,4,2,0,0,5,0,4,09000004,02000082,10,98,380.1188067187497
3,1,7,2,2,2,2,3,4,09000023,02000660,5,81.10000000000001,261.28828226470534
4,4,8,2,1,0,2,0,4,09000031,02000919,4,93.89999999999999,252.70940369512132
11,1,9,0,2,0,4,0,5,09000031,02000912,3,97,264.3067566611567
9,4,8,0,2,6,5,5,1,09000007,02000186,2,57.699999999999996,235.5808183097343
10,2,6,2,2,0,4,0,3,09000011,02000326,5,86.7,620.0175105714283
10,2,8,0,2,0,4,0,0,09000029,02000863,9,95.89999999999999,737.2153474383541
2,1,9,0,2,0,2,2,3,09000017,02000509,3,75.7,557.9557641971825
2,2,8,2,2,0,2,0,3,09000022,02000627,2,80.10000000000001,485.7477146770179
2,3,7,2,2,0,2,0,5,09000028,02000823,3,70.6,150.37219947183058
2,3,10,2,2,7,8,0,0,09000023,02006798,2,55.300000000000004,180.6842102967026
3,3,6,2,2,0,2,2,0,09000030,02000867,5,74.6,289.4132509650714
1,2,8,1,2,0,1,0,0,09000029,02000840,2,96.39999999999999,317.2234658759687
3,1,9,0,2,0,5,0,5,09000012,02000359,3,93.7,557.0235265176467
10,4,7,2,1,0,0,2,3,09000004,02000079,8,85.39999999999999,348.25568479262665
3,4,6,2,2,5,2,2,4,09000019,02000576,4,19.8,312.8679600749411
12,4,5,0,2,0,4,0,2,09000008,02000201,3,79.80000000000001,247.290142132075
10,4,10,0,2,0,4,0,0,09000003,02000053,7,71.6,482.4405374982207
4,4,10,1,0,2,4,0,5,09000020,02000585,4,93,238.39549299337702
3,1,7,2,2,1,4,1,4,09000022,02000626,2,71.8,213.90085960139803
2,1,10,0,2,2,2,1,3,09000006,02000137,9,65.5,806.7915324884787
9,4,9,0,2,1,4,0,1,09000027,02000787,5,86.8,551.6271620370367
6,2,8,2,2,0,4,1,2,09000005,02000098,7,88.9,300.57617496078393
4,1,7,1,2,0,2,0,5,09000022,02000645,3,84.3,449.55035270909025
3,1,5,0,1,0,2,0,4,09000017,02000510,7,91.60000000000001,1192.0104087719271
6,4,9,2,1,0,5,0,5,09000009,02000269,8,90.7,209.4413019401708
6,3,5,2,1,9,2,3,2,09000012,02000358,3,69.69999999999999,225.55751835135115
4,4,6,2,2,9,5,5,3,09000029,02006836,10,93.8,661.551796571426
10,1,7,1,2,0,4,0,0,09000011,02000342,4,86.7,340.0225798979588
4,1,8,0,2,0,5,0,5,09000024,02000702,4,90,582.0531376691727
2,3,5,2,2,7,6,1,1,09000015,02000445,4,84.89999999999999,862.4856546774188
5,1,10,0,2,0,5,0,5,09000027,02000798,9,94.3,279.528364515789
6,3,3,2,2,0,4,0,2,09000028,02000838,3,78.3,317.1053347631576
4,1,9,2,1,0,2,2,0,09000030,02006854,9,15.9,267.39496618229106
4,2,10,0,2,7,2,2,1,09000020,02000577,2,61,284.6964665989005
9,4,8,0,2,0,4,0,5,09000033,02000972,6,38.4,336.07707946133525
2,1,8,2,1,0,2,0,5,09000020,02000592,8,85.7,622.7552682564099
9,4,7,2,2,8,2,3,1,09000005,02000116,3,82.69999999999999,451.5522028759118
6,2,8,2,1,3,2,2,0,09000003,02000024,7,87.3,320.5135888501742
4,4,7,2,1,0,5,1,5,09000001,02000001,5,7.199999999999999,277.90590445674144
10,4,7,1,2,0,4,1,1,09000014,02000416,3,68.5,249.69184725874078
2,2,9,0,2,0,6,1,0,09000025,02000729,4,95.1,183.43601780302987
5,1,8,1,2,0,5,0,0,09000014,02000429,8,86.3,419.1373611768702
3,3,6,2,2,6,2,3,5,09000008,02000220,2,47,358.4976159353736
5,4,10,1,2,0,4,0,5,09000008,02000224,6,89.9,380.3279303357137
4,1,9,0,2,0,2,0,4,09000032,02000943,8,79.80000000000001,401.58719237647034
7,2,7,2,2,0,4,2,4,09000026,02006925,8,93.89999999999999,331.80679005851016
9,2,8,2,1,8,3,3,2,09000023,02000659,3,80.9,359.04189893827134
5,4,5,2,0,0,2,0,2,09000014,02000414,3,98.2,248.11167867032927
9,2,9,1,2,0,4,0,5,09000006,02000160,8,89.60000000000001,917.0347844827551
2,2,8,2,1,1,3,0,0,09000030,02000891,6,48.199999999999996,272.7341455527152
4,1,4,2,0,9,1,5,1,09000022,02000635,2,86.2,238.46563394088605
4,4,4,2,1,2,2,2,4,09000033,02000973,7,87.3,578.6153528143707
4,1,8,1,2,0,5,0,5,09000025,02000726,2,55.7,313.62815444552035
7,2,7,2,2,0,4,0,3,09000024,02000711,4,93.89999999999999,243.28540964900597
6,2,8,0,2,4,1,0,2,09000025,02000747,1,49.7,490.79035476444403
3,2,6,2,2,0,0,1,2,09000010,02000280,7,89.1,383.4034609090902
10,2,9,2,1,0,5,1,4,09000028,02000830,6,84.3,209.58981452631517
3,1,8,0,2,0,2,0,0,09000027,02000787,6,86.8,551.6271620370367
3,3,7,2,2,0,2,1,5,09000012,02000359,3,93.7,557.0235265176467
3,3,7,2,1,0,2,0,0,09000031,02000921,5,87.2,211.02731313103388
2,2,7,2,2,7,1,1,0,09000022,02000638,2,80.10000000000001,217.20054386826297
4,1,8,0,2,0,5,0,4,09000005,02000107,6,88.1,555.756238303191
6,1,8,2,2,0,5,0,3,09000026,02006925,8,93.89999999999999,331.80679005851016
5,3,7,2,2,8,6,1,0,09000029,02000859,7,84.8,600.6322580424238
4,1,6,1,2,0,5,0,5,09000030,02000867,4,74.6,289.4132509650714
9,1,10,0,2,0,4,0,0,09000029,02000849,9,89.7,238.29593971428542
11,4,8,0,2,0,4,0,4,09000011,02000328,5,86.3,271.6682936962956
4,1,7,0,2,0,5,2,4,09000008,02000198,2,83.5,449.26696099248085
9,2,8,1,1,0,4,0,5,09000032,02000933,8,86,562.9502549073165
10,1,8,0,2,0,0,0,1,09000023,02000676,5,94.89999999999999,587.1728851351347
7,3,5,0,2,0,2,0,4,09000019,02000554,2,80.5,210.5279219883714
5,1,9,2,2,0,8,0,1,09000027,02000787,6,86.8,551.6271620370367
3,2,8,1,1,8,3,1,2,09000012,02000352,3,75.8,208.14378627049157
8,4,5,2,2,9,4,5,1,09000008,02000225,2,94.39999999999999,356.08654778571383
3,1,8,0,2,0,2,0,5,09000030,02000880,3,71.6,219.03711217646998
4,1,8,0,1,0,2,0,5,09000030,02000873,5,61.3,118.95568811111073
2,2,8,0,2,0,1,0,5,09000019,02000567,3,88.5,210.40775958375613
5,1,7,2,2,0,5,0,5,09000023,02000659,2,80.9,359.04189893827134
5,1,7,2,2,0,2,0,2,09000032,02000936,8,66.2,408.9015290663499
6,1,8,0,2,0,5,0,5,09000011,02000332,7,92.4,330.2715122406008
3,3,7,2,1,5,2,0,3,09000030,02000874,4,79.10000000000001,129.05667392846135
14,1,10,0,2,1,0,1,0,09000009,02000268,8,90.4,199.89293881182755
10,4,10,2,2,9,4,4,1,09000029,02000850,6,94.5,359.0248843785043
3,1,6,2,2,0,2,0,4,09000012,02000367,3,68.60000000000001,176.26860725842647
5,3,8,1,1,0,5,0,5,09000031,02000915,5,90.3,546.8897438399998
9,1,8,0,2,0,4,0,5,09000017,02000506,9,92.80000000000001,887.1732435917135
8,1,8,2,2,0,4,1,5,09000008,02000235,6,89.9,256.59437451552765
3,1,7,2,2,0,2,0,3,09000011,02006930,6,78.2,491.4274888563531
4,2,7,2,2,1,0,0,3,09000006,02000145,2,89,208.89439072580595
6,4,7,2,1,0,0,0,3,09000023,02006798,2,55.300000000000004,180.6842102967026
10,2,8,0,2,8,5,3,0,09000017,02000495,9,83.6,1281.841905133077
3,3,8,0,1,4,5,0,4,09000022,02000635,2,86.2,238.46563394088605
5,2,7,2,1,5,2,1,0,09000012,02000370,1,50.2,193.33776614792876
2,1,8,2,2,0,4,0,0,09000030,02006854,5,15.9,267.39496618229106
5,4,9,2,2,0,2,0,5,09000011,02006786,5,87.8,164.90954815596277
1,2,3,2,1,9,1,3,1,09000012,02000371,2,29.9,320.03870264487585
3,2,8,2,2,7,1,3,3,09000028,02000823,3,70.6,150.37219947183058
4,4,7,2,2,2,2,3,4,09000030,02000890,8,37.5,153.33021461721583
7,2,8,2,1,9,1,4,1,09000029,02000853,7,95.39999999999999,346.07162346715285
2,2,1,2,1,0,1,0,0,09000007,02000175,3,78.60000000000001,360.39482929473667
4,2,6,2,1,0,4,0,3,09000016,02000468,6,97.6,618.8234725220121
4,1,7,0,2,0,5,1,5,09000024,02000691,7,85.6,312.9498368512396
6,4,9,0,2,1,4,1,3,09000029,02000856,6,88,525.2892356069358
3,1,9,0,2,0,2,0,5,09000032,02000941,7,93.89999999999999,309.0265187709493
3,4,7,2,2,6,2,0,3,09000014,02000412,1,77,308.6802522074068
4,1,9,0,2,0,2,1,4,09000010,02006793,1,73.6,402.07309189344227
4,1,8,0,2,0,5,0,5,09000029,02000844,4,95.39999999999999,227.9297296999995
9,1,10,0,2,0,4,0,4,09000015,02000455,7,60.699999999999996,581.1251651350204
7,3,8,0,2,0,2,0,5,09000032,02000950,6,68.10000000000001,571.1373295859868
5,1,8,0,2,0,5,0,5,09000012,02000367,3,68.60000000000001,176.26860725842647
4,4,8,2,2,0,5,0,0,09000032,02000932,7,58.3,372.8135629499995
11,4,3,1,1,6,1,2,1,09000007,02000166,2,79.9,260.8400465097081
4,1,7,2,1,0,2,0,0,09000012,02000369,2,48.9,176.6483452802764
5,4,6,2,2,0,4,2,1,09000014,02000431,6,88,425.9581140959993
3,3,8,2,2,0,2,1,3,09000030,02006853,4,21.8,331.5757803513508
3,3,7,2,1,0,2,0,4,09000012,02000353,3,78.10000000000001,221.62259123287654
4,3,7,2,2,2,2,0,1,09000015,02000452,5,86.5,951.9884099404741
7,4,3,2,2,9,3,5,1,09000031,02000903,3,93.4,435.38314017948665
4,4,4,2,1,0,2,0,4,09000013,02000383,6,74.4,195.0558594575158
4,1,7,0,1,2,6,0,5,09000032,02000956,6,80.7,325.2688033364479
7,3,7,2,2,1,2,0,3,09000022,02000642,4,86.1,515.313758297872
4,1,7,2,2,0,2,0,5,09000008,02000213,3,70.3,785.8384287958096
5,4,7,1,2,0,5,0,5,09000012,02000369,2,48.9,176.6483452802764
5,1,5,0,1,0,4,0,5,09000028,02000820,4,56.2,255.16153275362302
4,3,7,1,2,4,2,2,2,09000014,02000423,4,89.4,346.12846874157253
6,4,8,1,2,1,0,2,1,09000005,02000124,5,87.5,347.5585171633658
4,3,7,2,2,8,2,2,2,09000008,02000203,3,82.89999999999999,314.3614613999996
2,4,4,2,2,8,8,2,0,09000017,02000508,8,78.10000000000001,766.6577967424237
11,2,7,2,1,3,4,1,0,09000021,02000605,7,94.69999999999999,1148.033597739725
3,3,6,2,1,8,2,2,3,09000030,02000882,2,89.1,156.43089997142783
3,1,8,0,2,1,2,0,4,09000033,02000983,5,85.2,213.133031853658
3,1,10,1,2,3,2,2,2,09000009,02000267,4,91.5,365.4751907432428
6,1,6,2,2,0,5,0,5,09000031,02000909,6,85.3,463.0460899999995
3,1,9,0,2,0,2,0,3,09000031,02000917,7,92,360.03367941414126
2,4,7,2,1,9,1,1,1,09000022,02000638,5,80.10000000000001,217.20054386826297
7,4,7,0,2,0,4,0,5,09000008,02000216,8,65.60000000000001,445.4240358865244
4,1,3,2,2,3,6,6,0,09000032,02000924,5,47.8,315.316681935279
2,2,8,0,2,0,4,0,0,09000022,02000645,6,84.3,449.55035270909025
5,1,7,0,2,0,2,0,5,09000014,02000429,8,86.3,419.1373611768702
4,3,8,1,1,3,2,1,2,09000007,02000178,3,83.3,313.49911366423294
8,2,7,2,2,0,4,1,0,09000031,02000915,3,90.3,546.8897438399998
10,4,8,1,2,0,4,0,1,09000031,02000910,4,78.2,405.58892635135106
5,3,10,1,1,9,2,4,0,09000025,02000744,2,89.4,407.03316102521
13,1,7,2,2,0,4,0,4,09000019,02000572,3,63.9,125.96063901111083
4,1,8,2,2,0,5,0,5,09000031,02000905,6,93.2,249.9719800833331
4,3,9,1,1,0,2,1,4,09000013,02000379,8,71.39999999999999,162.40073900826425
2,2,9,0,2,1,4,0,1,09000032,02000951,6,77,479.50163720430055
5,1,6,1,2,1,2,0,2,09000019,02000568,3,61.1,154.7604152190472
6,4,10,0,1,0,2,0,1,09000013,02000390,8,88.2,388.18737390076285
5,4,8,2,2,0,5,0,3,09000032,02000938,4,52,380.0074948970583
3,1,4,2,2,8,4,3,0,09000019,02000560,5,76.1,415.02431719594557
4,2,9,2,2,8,1,3,1,09000006,02000140,2,92,311.68157919047565
7,1,8,1,2,0,5,0,0,09000032,02000931,9,96.2,320.38041466666624
3,3,6,2,2,0,2,0,0,09000017,02000509,8,75.7,557.9557641971825
5,2,8,2,2,9,1,3,1,09000030,02000885,3,63.5,175.95624948091532
5,1,6,2,2,0,5,0,5,09000019,02000564,3,62.5,228.9779782232553
7,2,7,2,2,5,2,4,1,09000020,02000592,8,85.7,622.7552682564099
5,2,6,2,2,5,5,1,1,09000010,02000311,5,91.4,741.8911024666663
1,4,8,0,1,5,8,1,1,09000003,02000055,5,63.9,337.56188405797104
9,2,8,2,1,0,2,2,4,09000012,02000365,3,65.7,302.35413115511517
7,2,7,1,2,0,1,2,0,09000015,02000445,4,84.89999999999999,862.4856546774188
4,3,8,1,2,5,2,0,2,09000030,02000877,3,68.7,210.63393357534204
2,1,10,1,2,8,2,2,0,09000007,02000170,4,90.3,388.9405611136359
3,1,3,2,2,7,2,2,4,09000030,02000871,3,70.6,258.2009172404366
7,4,5,0,2,6,5,0,0,09000019,02000561,5,86.7,253.18484848760272
2,2,6,2,2,4,1,1,0,09000032,02000936,5,66.2,408.9015290663499
10,1,9,2,2,0,4,0,1,09000027,02000801,9,87.1,408.611991578231
8,2,9,0,2,0,4,0,0,09000009,02000259,6,91,350.4860176105256
10,2,7,0,1,0,4,0,5,09000015,02000451,9,92.4,506.36536560714234
9,2,3,2,1,9,2,5,1,09000009,02000259,6,91,350.4860176105256
7,4,1,2,0,9,3,6,1,09000022,02000622,3,78.3,185.4949739570549
4,3,4,2,1,7,2,2,0,09000009,02006791,4,86.3,264.4528179999995
8,1,10,0,2,0,2,0,5,09000027,02000784,10,90.2,489.3046499297517
4,3,8,2,2,0,2,0,5,09000005,02000124,5,87.5,347.5585171633658
3,1,9,2,2,2,2,2,2,09000005,02000116,1,82.69999999999999,451.5522028759118
4,3,8,1,1,0,2,1,3,09000023,02000671,5,93.8,203.8307110616433
10,4,5,2,2,0,4,0,1,09000024,02000697,9,87.5,414.02554961309477
4,3,8,2,2,5,2,0,3,09000014,02000406,3,94.5,358.2562765476185
11,1,5,2,2,3,0,2,1,09000011,02000321,3,78.9,350.65404428070127
2,4,7,2,2,6,2,1,2,09000033,02000977,3,39.800000000000004,209.30575298315725
9,2,5,2,2,8,5,4,2,09000005,02000106,2,87.7,477.388278446927
9,2,10,0,1,0,4,0,0,09000005,02000125,6,94.89999999999999,646.4132978749997
5,1,7,1,0,0,2,0,2,09000030,02000878,2,42.199999999999996,285.23046621755657
1,2,8,2,2,2,0,2,0,09000022,02000643,3,88.1,442.0001257727268
12,4,8,0,2,0,3,0,0,09000006,02000145,4,89,208.89439072580595
9,4,5,2,0,7,3,4,1,09000005,02000102,2,92.4,475.1846111578945
5,1,7,0,2,0,2,0,0,09000008,02000215,5,74.5,716.0455817901232
